"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-20.69572639465332,4.470793724060059,-1.852408170700073,-20.69572670105609,4.470793703298101,-1.852408156358727,9.0,10.0,28219.0,21.254,829380617.0,829380617.0,-5.0
-30.04526519775391,6.50699520111084,-1.611110091209412,-30.04526573559877,6.506995251043223,-1.611110076982783,13.0,12.0,28222.0,30.784,829380621.0,829380621.0,-3.0
-0.588654637336731,0.1295318156480789,-0.1615030914545059,-0.5886546193352727,0.1295318221412405,-0.1615030841439729,11.0,0.0,28241.0,0.624,829380649.0,829380649.0,-15.0
-71.27018737792969,15.70889282226563,1.27388608455658,-71.2701898529668,15.70889291617893,1.273886050670198,51.0,1.0,28243.0,72.992,829380651.0,829380651.0,1.0
-0.681269645690918,0.1502855271100998,-0.1610649526119232,-0.6812696524139531,0.1502855315708879,-0.1610649549102073,11.0,2.0,28244.0,0.716,829380654.0,829380654.0,-13.0
-63.44447326660156,14.01883792877197,3.405186653137207,-63.44447154871617,14.01883838751258,3.405186656990898,45.0,3.0,28246.0,65.06400000000001,829380656.0,829380656.0,3.0
-0.833836555480957,0.1845517605543137,-0.1660038232803345,-0.833836540239567,0.1845517648848415,-0.166003825977594,12.0,4.0,28248.0,0.87,829380658.0,829380658.0,-11.0
-66.80722045898438,14.79857158660889,5.98655366897583,-66.80722113104405,14.79857168950613,5.986553657851144,37.0,5.0,28249.0,68.688,829380661.0,829380661.0,5.0
-1.105017781257629,0.2451788783073425,-0.1792739033699036,-1.105017730992596,0.245178881776791,-0.1792738969361046,15.0,6.0,28251.0,1.146,829380663.0,829380663.0,-9.0
-1.313785910606384,0.29222172498703,-0.1652548313140869,-1.313785864373063,0.2922217374673453,-0.16525482965738,1.0,8.0,28254.0,1.356,829380667.0,829380667.0,-7.0
-20.67648315429688,4.614163875579834,-1.853453993797302,-20.67648311689376,4.614164073048512,-1.853454025271699,10.0,10.0,28258.0,21.266,829380672.0,829380672.0,-5.0
-29.99248123168945,6.709610462188721,-1.610691428184509,-29.99248200520174,6.709610451880094,-1.610691389332839,13.0,12.0,28261.0,30.776,829380677.0,829380677.0,-3.0
-0.6178762912750244,0.1404914557933807,-0.1697852909564972,-0.6178762854789244,0.1404914585455536,-0.1697852935872536,10.0,0.0,28281.0,0.656,829380704.0,829380704.0,-15.0
-0.6802038550376892,0.155037984251976,-0.1610649526119232,-0.680203867938174,0.1550379899950975,-0.1610649549102073,11.0,2.0,28284.0,0.716,829380709.0,829380709.0,-13.0
-63.68386077880859,14.53876686096191,3.423399686813355,-63.683862384142,14.53876718375424,3.423399569763442,45.0,3.0,28286.0,65.412,829380711.0,829380711.0,3.0
-0.8248723745346069,0.1886179894208908,-0.1644773483276367,-0.8248723881260901,0.1886179825030557,-0.1644773540145816,17.0,4.0,28288.0,0.862,829380714.0,829380714.0,-11.0
-68.55512237548828,15.68862628936768,6.152846813201904,-68.55512152755442,15.68862659423132,6.152846815013676,37.0,5.0,28289.0,70.596,829380716.0,829380716.0,5.0
-1.103279113769531,0.2528873085975647,-0.1792739033699036,-1.103279144896719,0.2528873233543127,-0.1792738969361046,15.0,6.0,28291.0,1.146,829380718.0,829380718.0,-9.0
-1.32332181930542,0.3040536344051361,-0.1667172610759735,-1.32332185880505,0.3040536344691716,-0.1667172617782418,1.0,8.0,28294.0,1.368,829380723.0,829380723.0,-7.0
-20.63600158691406,4.756609439849854,-1.85275673866272,-20.63600064147535,4.756609490138605,-1.852756779329717,9.0,10.0,28298.0,21.258,829380727.0,829380727.0,-5.0
-29.94491004943848,6.918832302093506,-1.610691428184509,-29.94490957250932,6.918832267266534,-1.610691389332839,13.0,12.0,28301.0,30.776,829380732.0,829380732.0,-3.0
-45.32516479492188,10.49747371673584,-0.8120954036712646,-45.32516487309636,10.49747371162987,-0.8120953763396764,14.0,14.0,28304.0,46.532,829380737.0,829380737.0,-1.0
-0.5942872762680054,0.139607697725296,-0.1635736376047134,-0.5942872678561195,0.1396076957216426,-0.1635736365047931,10.0,0.0,28322.0,0.632,829380760.0,829380760.0,-15.0
-67.14791107177734,15.79886531829834,1.204076409339905,-67.14791215473241,15.79886569419748,1.204076424921064,45.0,1.0,28324.0,68.992,829380762.0,829380762.0,1.0
-0.6828707456588745,0.1607947200536728,-0.1619647592306137,-0.6828707600112323,0.160794719821349,-0.1619647591275828,10.0,2.0,28325.0,0.72,829380764.0,829380764.0,-13.0
